_id,name,brand,product_category,image_url,product_url,ingredients
199f61a1-82f1-480d-a63a-ba8357d4f37c,Vanilla Sky Hair and Body Mist,SKYLAR,Body Mist & Hair Mist,https://www.sephora.com/productimages/sku/s2693182-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/vanilla-sky-hair-body-mist-P508235,"['Organic sugar cane alcohol', 'Aqua/Water', '1', '3-Benzodioxole-5-carboxaldehyde', '1', '4-Dioxacycloheptadecane-5', '17-dione', '1', '6-Nonadien-3-ol', '3', '7-dimethyl', '1-Propanol', '2-[1-(3', '3-dimethyl-cyclohexyl)ethoxy]-2-methyl-', 'propanoate', '2(3H)-Furanone', 'dihydro-5-pentyl', '2H-Pyran-2-one', '6-heptyltetrahydro', '2h-Pyran-4-ol', 'tetrahydro-4-methyl-2-(2-methylpropyl)', '3-Cyclopentene-1-butanol']"
43569480-94ca-4cda-9ea9-bde48baa70c4,KUSH Waterproof Mascara,MILK MAKEUP,Mascara,https://www.sephora.com/productimages/sku/s2203826-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/kush-waterproof-mascara-P443307,"['Water', 'Copernicia Cerifera (Carnauba) Wax', 'Glyceryl Stearate', 'Ozokerite', 'Microcrystalline Wax/Cera Microcristallina', 'Stearic Acid', 'Acrylates Copolymer', 'Hydrogenated Vegetable Oil', 'Palmitic Acid', 'Stearyl Stearate', 'Butylene Glycol', 'Aminomethyl Propanol', 'Ricinus Communis (Castor) Seed Oil', 'Phenoxyethanol', 'Caprylyl Glycol', 'Galactoarabinan', 'Sodium Dehydroacetate', 'Nylon-6', 'Papaver Somniferum Seed Oil', 'Cannabis Sativa Seed Oil', 'Glycerin', 'Helianthus Annuus (Sunflower) Seed Oil', 'Lecithin', 'Dipteryx Odorata Seed Extract', 'Theobroma Grandiflorum Seed Butter', 'Tocopherol', 'Silica', 'Ascorbyl Palmitate', 'Aframomum Melegueta Seed Extract', 'Citric Acid', 'Helichrysum Italicum Extract', 'Iron Oxide (Ci 77499)']"
4bcb4221-2ac0-4d1a-a076-39f4f92cce73,Reserve - Radiant Nectar,CLEAN RESERVE,Perfume,https://www.sephora.com/productimages/sku/s2316099-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/clean-reserve-radiant-nectar-P456552,"['09%: Tetramethyl Acetyloctahydronaphthalenes', 'Methyldihydrojasmonate', 'Ethylene Brassylate', 'Dipropylene Glycol', 'Isobutyl Methyl\nTetrahydropyranol', 'Dodecahydro-tetramethylnaphthofuran', 'Dimethylcyclohexylethoxy\nIsobutylpropanoate', 'Hexyl Acetate', 'Methylcyclopentadecenone', 'Ethyl Hydroxypyrone', 'Oxacycloheptadec-10-en-2-one']"
af8047cd-8250-49ce-86e3-08372ba7ae1b,Cleanser,Dr. Barbara Sturm,Face Wash & Cleansers,https://www.sephora.com/productimages/sku/s2269991-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/dr-barbara-sturm-cleanser-P447783,"['Water', 'Sodium Cocoamphoacetate', 'Lauryl Glucoside', 'Glycerin', 'Aloe Barbadensis Leaf Juice', 'Sodium Cocoyl Glutamate', 'Sodium Lauryl Glucose Carboxylate', 'Panthenol', 'Urea', 'Lactobacillus/Portulaca Oleracea Ferment Extract', 'Citric Acid', 'Benzyl Alcohol', 'Phenoxyethanol', 'Potassium Sorbate', 'Salicylic Acid', 'Leuconostoc/Radish Root Ferment Filtrate', 'Tocopherol', 'Pantolactone', 'Sodium Benzoate']"
ef785e65-db56-495d-84d6-17bd3dde701f,Aquarius BHA + Blue Tansy Clarifying Cleanser,Herbivore,Face Wash & Cleansers,https://www.sephora.com/productimages/sku/s2575157-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/herbivore-botanicals-aquarius-bha-zinc-clarity-cleanser-P505316,"['Aqua/Water/Eau', 'Sodium Lauroyl Methyl Isethionate', 'Cocamidopropyl Betaine', 'Glycerin', 'Sodium Methyl Oleoyl Taurate', 'Lauryl Glucoside', 'Coco-Glucoside', 'Salix Nigra (Willow) Bark Extract', 'Tanacetum Annuum Flower Oil', 'Zinc PCA', 'Ananas Sativus (Pineapple) Fruit Extract', 'Sodium Levulinate', 'Sodium Anisate', 'Cocamidopropyl Hydroxysultaine', 'Menthyl Lactate', 'Citric Acid', 'Sodium Benzoate', 'Aloe Barbadensis Leaf Juice', 'Lactobacillus Ferment', 'Melia Azadirachta Leaf Extract', 'Melia Azadirachta Flower Extract', 'Corallina Officinalis Extract', 'Coccinia Indica Fruit Extract', 'Tetrasodium Glutamate Diacetate', 'Betaine', 'Solanum Melongena (Eggplant) Fruit Extract', 'Aloe Barbadensis Flower Extract', 'Ocimum Sanctum Leaf Extract', 'Ocimum Basilicum (Basil) Flower/Leaf Extract', 'Curcuma Longa (Turmeric) Root Extract']"
01e65a3e-1c41-4619-9fd2-99e7d17adfa5,Lash Idôle Lash-Lifting & Volumizing Waterproof Mascara,Lanc&#244;me,Mascara,https://www.sephora.com/productimages/sku/s2516136-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/lancome-lash-idole-waterproof-mascara-P481823,"['Isododecane', 'Cera Alba / Beeswax / Cire Dabeille', 'Ci 77499 / Iron Oxides', 'Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba', 'Disteardimonium Hectorite', 'Aqua / Water / Eau', 'Allyl Stearate/Va Copolymer', 'Oryza Sativa Cera / Rice Bran Wax', 'Paraffin', 'Alcohol Denat']"
381f6425-a200-4542-9053-e9d6dbcc19d9,Roses On Ice Eau De Parfum,KILIAN Paris,Perfume,https://www.sephora.com/productimages/sku/s2362846-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/kilian-roses-on-ice-eau-de-parfum-P465333,"['Fragrance (Parfum)', 'Water\\Aqua\\Eau', 'Hydroxycitronellal', 'Linalool', 'Limonene', 'Geraniol', 'Citronellol', 'Citral', 'Eugenol', 'Tocopherol', 'Dilauryl Thiodipropionate', 'BHT Please be aware that ingredient lists may change or vary from time to time']"
55277432-53bf-4711-a3c1-ebbab5b1eb5c,Darkside Waterproof Gel Matte Eyeliner,Anastasia Beverly Hills,Eyeliner,https://www.sephora.com/productimages/sku/s1820414-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/darkside-waterproof-liner-P410502,"['Cyclopentasiloxane', 'Trimethylsiloxysilicate', 'Euphorbia Cerifera (Candelilla) Wax/CireDe Candelilla/Candelilla Cera', 'Isododecane', 'Beeswax/Cire Dâ\x80\x99abeille/Cera Alba', 'Microcrystalline Wax/Cire Microcristalline/Cera Microcristallina', 'Paraffin', 'SilicaDimethyl Silylate', 'Montan Wax/Montan Cera', 'Copernicia Cerifera (Carnauba) Wax', 'Phenoxyethanol', 'May Contain: (+/-)', 'Iron Oxide (Ci 77499)', 'Black 2 (Ci 77266)', 'Blue 1 Lake (Ci 42090)']"
2886bdc6-c47e-45b0-936e-cef218d1c297,Microdermabrasion Smoothing Lip Scrub,Dr. Brandt Skincare,Lip Balms & Treatments,https://www.sephora.com/productimages/sku/s2644243-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/dr-brandt-skincare-microdermbrasion-hydrating-lip-exfoliator-P504411,"['Helianthus Annuus Seed Oil', 'Caprylic/Capric Triglyceride', 'Erythritol', 'Glycerin', 'Cellulose', 'Water/Aqua/Eau', 'Sucrose Stearate', 'Sucrose Laurate', 'Punica Granatum Pericarp Extract', 'Tocopherol']"
0a76356b-ea23-44e2-980b-c79b51053a19,Mini Antisocial Leave-In Dry Hair Mask,IGK,Hair Masks,https://www.sephora.com/productimages/sku/s2796241-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/igk-mini-antisocial-leave-in-dry-hair-mask-P512269,"['Dimethyl Ether', 'Aqua/Water/Eau', 'Dicaprylyl Carbonate', 'Disiloxane', 'Dimethicone', 'sr-Spider Polypeptide-1', 'Ozokerite', 'Lavandula Angustifolia (Lavender) Oil', 'PEG-40 Hydrogenated Castor Oil', 'Hydrolyzed Pea Protein', 'Cystine Bis-PG-Propyl Silanetriol', 'Hydroxyethyl Behenamidopropyl Dimonium Chloride', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Trimethylsiloxyamodimethicone', 'Ethylhexyl Methoxycinnamate', 'C11-15 Pareth-7', 'C12-16 Pareth-9', 'Trideceth-12', 'Phenyl Trimethicone', 'Glycerin', 'Butylene Glycol', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Hexylene Glycol', 'BHT', '1', '2-Hexanediol', 'Phenoxyethanol', 'Fragrance/Parfum', 'Benzyl Salicylate', 'Linalool', 'Butylphenyl Methylpropional', 'Coumarin', 'Limonene']"
4373ea77-5ca8-4bdd-934e-1f7f70316bef,CAVIAR Anti-Aging&#174; Replenishing Moisture Conditioner,ALTERNA Haircare,Conditioner,https://www.sephora.com/productimages/sku/s1772383-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/caviar-anti-aging-replenishing-moisture-conditioner-P269706,"['Water', 'Cetearyl Alcohol', 'Cyclopentasiloxane', 'Behentrimonium Chloride', 'Cetrimonium Chloride', 'Glycerin', 'Dimethicone', 'Hydrolyzed Rice Protein', 'Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', 'Ascorbic Acid', 'Linum Usitatissimum (Linseed) Seed Oil', 'Caviar Extract', 'Polysilicone-15', 'Phospholipids', 'Helianthus Annuus (Sunflower) Seed Oil', 'Tocopheryl Acetate', 'Butyrospermum Parkii (Shea) Butter', 'Divinyldimethicone/Dimethicone Copolymer', 'Algae Extract', 'Jojoba Esters', 'Cetrimonium Bromide', 'Dimethiconol', 'Saccharomyces/Magnesium Ferment', 'Saccharomyces/Copper Ferment', 'Saccharomyces/Silicon Ferment', 'Saccharomyces/Zinc Ferment', 'Saccharomyces/Iron Ferment', 'Superoxide Dismutase', 'Amodimethicone', 'C11-15 Pareth-7', 'Glycereth-26', 'C12-13 Pareth-23', 'C12-13 Pareth-3', 'Trideceth-12', 'Polyquaternium-37', 'Laureth-9', 'Dicaprylyl Carbonate', 'Lauryl Glucoside', 'Guar Hydroxypropyltrimonium Chloride', 'Butylene Glycol', 'Disodium EDTA', 'Citric Acid', 'Methylisothiazolinone', 'Phenoxyethanol', 'Fragrance']"
d0e5ddf0-88c9-424f-b172-5dce2e9ece24,R&#233;nergie H.P.N. 300-Peptide Anti-Aging Cream with SPF 25,Lanc&#244;me,Moisturizers,https://www.sephora.com/productimages/sku/s2694495-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/renergie-h-p-n-300-peptide-anti-aging-cream-with-spf-25-P507510,"['Water', 'Glycerin', 'Silica', 'Dimethicone', 'Isononyl', 'Isononanoate', 'Propanediol', 'Bis-Peg-18 Methyl Ether Dimethyl Silane', 'Polyglyceryl-6 Distearate', 'Jojoba Esters', 'Tocopherol', 'Limnanthes Alba (Meadowfoam) Seed Oil', 'Cyclodextrin', 'Hydrolyzed Lupine Protein', 'Pisum Sativum (Pea) Extract', 'Adenosine', 'Capryloyl Salicylic Acid', 'Citric Acid', 'Disodium Edta', 'Hydrolyzed Linseed Extract', 'Hydroxyacetophenone', 'Scutellaria Baicalensis Root Extract', 'Sodium Hyaluronate', 'Sodium Hydroxide', 'Titanium Dioxide', 'Acacia Decurrens Flower Wax', 'Ammonium Acryloyldimethyltaurate/Steareth-25 Methacrylate Crosspolymer', 'Caprylyl Glycol', 'Cetyl Alcohol', 'Disodium Stearoyl Glutamate', 'Helianthus Annuus (Sunflower) Seed Wax', 'Polyglycerin-3', 'Polyglyceryl-3 Beeswax', 'Xanthan Gum', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Dimethiconol', 'Benzyl Alcohol', 'Geraniol', 'Limonene', 'Red 33', 'Phenoxyethanol', 'Sodium Benzoate', 'Fragrance']"
089fdb82-f7b6-4c5e-840b-d8bff9401f1f,Le Rouge Interdit Cream Velvet Lipstick,Givenchy,Lipstick,https://www.sephora.com/productimages/sku/s2691236-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/le-rouge-interdit-cream-velvet-lipstick-P507785,"['Dimethicone', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Isododecane', 'Bis-Diglyceryl Polyacyladipate-2', 'Polyglyceryl-2 Triisostearate', 'Caprylic/Capric Triglyceride', 'Synthetic Fluorphlogopite', 'Limnanthes Alba (Meadowfoam) Seed Oil', 'Disteardimonium Hectorite', 'Ricinus Communis (Castor) Seed Oil', 'Propylene Carbonate', 'Parfum (Fragrance)', 'Sodium Hyaluronate', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Silica Dimethyl Silylate', 'Lauroyl Lysine', 'Butyrospermum Parkii (Shea) Butter Extract', 'Hydrogenated Castor Oil', 'Polyhydroxystearic Acid', '[+/- Ci 15850 (Red 7 Lake)', 'Ci 77492 - Ci 77499 (Iron Oxides)', 'Ci 15985 (Yellow 6 Lake)', 'Ci 77891 (Titanium Dioxide)', 'Ci 42090 (Blue 1 Lake)]']"
18180ea1-72a7-4265-9bd9-fb9f7df47822,Mini Frizz Control Conditioner,Moroccanoil,Conditioner,https://www.sephora.com/productimages/sku/s2750842-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/moroccanoil-mini-frizz-control-conditioner-P510607,"['-Argan Oil: Nourishes', 'enhances manageability', 'and reduces frizz-Jackfruit Extract: Hydrates the hair for increased frizz resistance-Amaranth Oil: Binds to the hair fiber to protect its keratin structureAqua/Water/Eau', 'Cetearyl Alcohol', 'Stearyl Alcohol', 'Triheptanoin', 'Brassicamidopropyl Dimethylamine', 'C13-16 Isoparaffin', 'Cetyl Esters', 'Coco-Caprylate/Caprate', 'Parfum/Fragrance', 'Behentrimonium Chloride', 'Bis-Cetearyl Amodimethicone', 'Jojoba Esters', 'Argania Spinosa (Argan) Kernel Oil', 'Helianthus Annuus (Sunflower) Seed Wax', 'Artocarpus Heterophyllus (Jackfruit) Fruit Extract', 'Helianthus Annuus (Sunflower) Seed Oil', 'Amaranthus Caudatus (Amaranth) Seed Extract', 'Porphyra Umbilicalis (Red Algae) Extract', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Caesalpinia Spinosa Gum', 'Citric Acid', 'Glycerin', 'Ethylhexylglycerin', 'Polyquaternium-37', 'Heptyl Undecylenate', 'Polysorbate 60', 'Caprylyl Glycol', 'Cetrimonium Chloride', 'Polyurethane-100', 'Propanediol', 'Guar Hydroxypropyltrimonium Chloride', 'Panthenol', 'Ceteareth-25', 'Ceteareth-7', 'Tocopherol', 'Polyglycerin-3', 'Tetrasodium Glutamate Diacetate', 'Lactobacillus Ferment', 'Fumaric Acid', 'Glycolic Acid', 'Diisostearyl Malate', 'Potassium Hydroxide', 'Sodium Hydroxide', 'Potassium Sorbate', 'Sodium Benzoate', 'Chlorphenesin', 'Phenoxyethanol', 'Linalool', 'Alpha-Isomethyl Ionone']"
a51925cb-1257-430c-bab4-4a83bed25427,Mini Hold Me Softly Curly Hair Styling Cream Balm,Curlsmith,Hair Styling Products,https://www.sephora.com/productimages/sku/s2622868-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/mini-hold-me-softly-curly-hair-styling-cream-balm-P502026,"['Water (Aqua)', 'Cetearyl Alcohol', 'Cocos Nucifera (Coconut) Oil', 'Glycerin', 'Hydroxypropyl Starch Phosphate', 'PPG-3 Benzyl Ether Myristate', 'Carapa Guaianensis (Andiroba) Seed Oil', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Persea Gratissima (Avocado) Oil', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Olea Europaea (Olive) Fruit Oil', 'Ocimum Basilicum (Basil) Leaf Extract', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Salvia Officinalis (Sage) Leaf Extract', 'Selaginella Lepidophylla (Resurrection Flower) Extract', 'Helianthus Annuus (Sunflower) Seed Oil', 'Piper Nigrum (Black Pepper) Seed Extract', 'Phenoxyethanol', 'Ceteareth-20', 'Panthenol', 'Cetrimonium Chloride', 'Disodium EDTA', 'Ethylhexylglycerin', 'Potassium Sorbate', 'Sodium Benzoate', 'Fragrance (Parfum)', 'Limonene', 'Linalool']"
a2a590fc-6472-44c7-860f-b9b527a67208,Ambient&#174; Lighting Palette,Hourglass,Highlighter,https://www.sephora.com/productimages/sku/s2519767-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/ambient-lighting-palette-P382309,"['Prismatic Strobe LightMica', 'Synthetic Fluorphlogopite', 'Octyldodecyl Stearoyl Stearate', 'Zea Mays (Corn) Starch', 'Boron Nitride', 'Isostearyl Neopentanoate', 'Magnesium Aluminum Silicate', 'Silica', 'Diisostearyl Malate', 'Dimethicone', 'Lauroyl Lysine', 'Ethylhexylglycerin', '1', '2-Hexanediol', 'Caprylyl Glycol', 'Tin Oxide', 'Tocopherol', 'Iron Oxides (Ci 77491', 'Ci 77499)', 'Titanium Dioxide (Ci 77891)']"
ac032a5f-a1b7-4e3b-bd6c-7a752b03db10,Mini Confidence in a Cream Hydrating Moisturizer,IT Cosmetics,Moisturizers,https://www.sephora.com/productimages/sku/s2599769-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/confidence-in-cream-tm-transforming-moisturizing-super-cream-P427641,"['Aqua / Water / Eau', 'Glycerin', 'Niacinamide', 'Cetearyl Alcohol', 'Squalane', 'Hydroxyethylpiperazine Ethane Sulfonic Acid', 'Glyceryl Stearate', 'Dimethicone', 'Butyrospermum Parkii Butter / Shea Butter', 'Myristyl Myristate', 'Ethylhexyl Palmitate', 'Phenoxyethanol', 'Peg-100 Stearate', 'Caprylic/Capric Triglyceride', 'Caprylyl Glycol', 'Pentylene Glycol', 'Sodium Polyacrylate', 'Tocopherol', 'Hydrolyzed Rice Protein', 'Citric Acid', 'Sodium Hyaluronate', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Ceramide Np', 'Adenosine', 'Trisodium Ethylenediamine Disuccinate', 'Colloidal Oatmeal', 'Linalool', 'Hydroxypalmitoyl Sphinganine', 'Butylene Glycol', 'Caramel', 'Limonene', 'Benzyl Benzoate', 'Carbomer', 'Sodium Lactate', 'Citral', 'Polysorbate 20', 'Palmitoyl Tripeptide-1', 'Palmitoyl Tetrapeptide-7', 'Parfum / Fragrance']"
528b31ce-5ff6-4566-a94a-443c14a694f2,Mini Everyday Hair Gloss Oil,BREAD BEAUTY SUPPLY,Hair Oil,https://www.sephora.com/productimages/sku/s2430726-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/bread-beauty-supply-everyday-hair-gloss-oil-mini-P467938,"['Carthamus Tinctorius (Safflower) Seed Oil', 'Capryl Capric Triglycerides', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Ricinus Communis (Castor) Oil', 'Argania Spinosa (Argan) Kernel Oil', 'Fragrance', 'Glycine Soja (Soybean) Oil', 'Terminalia Ferdinandiana (Kakadu Plum) Seed Oil']"
55977ce7-50bf-4332-a026-3ae4367b49d2,Silky Lip Crème,PATRICK TA,Liquid Lipstick,https://www.sephora.com/productimages/sku/s2699270-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/monochrome-moment-silky-lip-creme-P451938,"['Polybutene', 'Diisostearyl Malate', 'Dimethicone', 'Trimethylsiloxyphenyl Dimethicone', 'Silica Dimethyl Silylate', 'Bis-Diglyceryl Polyacyladipate-2', 'Isododecane', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Trimethylsiloxysilicate', 'Kaolin', 'EthylHexyl Palmitate', 'Butylene Glycol', 'Caprylyl Glycol', 'Phenoxyethanol', 'Sodium Hyaluronate', 'Hexylene Glycol', 'Flavor (Aroma)', 'May Contain (+/-): Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Red 6 (CI 15850)', 'Red 7 Lake (CI 15850)', 'Blue 1 Lake (CI 42090)', 'Red 28 Lake (CI 45410)', 'Yellow 5 Lake (CI 19140)', 'Yellow 6 Lake (CI 15985)']"
86d388c6-9eef-4f3a-8ed7-f53487112530,The POREfessional Shrink Wrap Overnight AHA+PHA Pore Treatment\t\t\t\t\t\t,Benefit Cosmetics,Treatments,https://www.sephora.com/productimages/sku/s2745529-main-zoom.jpg?imwidth=465,https://www.sephora.com/product/benefit-cosmetics-porefessional-shrink-wrap-pore-overnight-treatment-P511134,"['INCI EU/USINGREDIENTS: &nbsp;AQUA (WATER)', 'GLUCONOLACTONE', 'PROPANEDIOL', 'NIACINAMIDE', 'ALOE BARBADENSIS LEAF JUICE', 'GLYCOLIC ACID', 'LACTIC ACID', 'SODIUM HYDROXIDE', 'SODIUM POLYACRYLOYLDIMETHYL TAURATE', 'BUTYLENE GLYCOL', 'POLYGLUTAMIC ACID', 'HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER', '1', '2-HEXANEDIOL', 'SALIX ALBA (WILLOW) BARK EXTRACT', 'POLYGLYCERYL-10 LAURATE', 'HAMAMELIS VIRGINIANA (WITCH HAZEL) BARK/LEAF/TWIG EXTRACT', 'HIPPOPHAE RHAMNOIDES OIL', 'HYDROXYACETOPHENONE', 'SCLEROTIUM GUM', 'BISABOLOL', 'LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE', 'PAPAIN', 'SORBITAN ISOSTEARATE', 'CITRUS LIMON (LEMON) FRUIT EXTRACT', 'HYALURONIC ACID', 'HYDROLYZED HYALURONIC ACID', 'SODIUM HYALURONATE', 'CITRIC ACID', 'POTASSIUM SORBATE', 'SODIUM BENZOATE', 'CITRUS JUNOS FRUIT EXTRACT']"
